customer_id,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased
6427,DISCOUNT-20%,Instagram photo ad,False,"['beefy 5 layer burrito', 'spicy potato soft taco', 'cheesy gordita crunch', 'crunchy taco']","['gatorade', 'mug root beer', 'diet pepsi', 'starry']"
1376,DISCOUNT-20%,15 sec YouTube ad,True,"['chicken quesadilla', 'steak garlic nacho fries', 'beefy 5 layer burrito']","['starry', 'diet pepsi', 'baja blast']"
7194,BOGO - Baja Blast,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'mexican pizza', 'steak garlic nacho fries', 'nachos bellgrande', 'nachos bellgrande']","['baja blast', 'baja blast', 'gatorade', 'diet pepsi', 'pepsi']"
4752,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'iced tea']"
6240,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy gordita crunch', 'crunchy taco', 'chicken quesadilla', 'nachos bellgrande']","['diet pepsi', 'iced tea', 'mountain dew', 'mug root beer', 'diet pepsi', 'diet pepsi']"
7407,DISCOUNT-50%,Instagram photo ad,True,"['steak garlic nacho fries', 'crunchy taco', 'nachos bellgrande', 'nachos bellgrande']","['starry', 'iced tea', 'baja blast', 'mug root beer']"
9198,DISCOUNT-5%,15 sec YouTube ad,True,['chicken quesadilla'],['starry']
3676,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['crunchwrap supreme', 'chicken quesadilla', 'crunchy taco', 'chalupa supreme']","['baja blast', 'mountain dew', 'baja blast', 'iced tea']"
388,BOGO - Garlic Steak Nacho Fries,Newspaper ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco', 'steak garlic nacho fries', 'crunchy taco', 'soft taco', 'cheesy gordita crunch', 'beefy 5 layer burrito']","['starry', 'diet pepsi', 'pepsi', 'diet pepsi', 'diet pepsi', 'baja blast', 'starry', 'brisk']"
4296,DISCOUNT-20%,Static Facebook ad,False,"['beefy 5 layer burrito', 'cheesy bean and rice burrito', 'chalupa supreme']","['mug root beer', 'iced tea', 'baja blast']"
5212,DISCOUNT-10%,Instagram photo ad,False,"['soft taco', 'spicy potato soft taco']","['baja blast', 'diet pepsi']"
187,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,False,['beefy 5 layer burrito'],['brisk']
9615,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['chicken quesadilla', 'chicken quesadilla']","['pepsi', 'pepsi']"
6545,BOGO - Garlic Steak Nacho Fries,Newspaper ad,False,"['spicy potato soft taco', 'crunchwrap supreme', 'steak garlic nacho fries', 'chicken quesadilla', 'cheesy gordita crunch', 'mexican pizza']","['baja blast', 'pepsi', 'diet pepsi', 'baja blast', 'starry', 'baja blast']"
5773,DISCOUNT-20%,15 sec YouTube ad,True,['crunchy taco'],['iced tea']
4300,DISCOUNT-20%,15 sec YouTube ad,True,"['spicy potato soft taco', 'soft taco', 'nachos bellgrande', 'steak garlic nacho fries']","['iced tea', 'baja blast', 'diet pepsi', 'mug root beer']"
642,DISCOUNT-20%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'cinnamon twists', 'mexican pizza']","['brisk', 'diet pepsi', 'baja blast']"
2854,DISCOUNT-5%,30 sec cable TV ad,False,"['cinnamon twists', 'mexican pizza', 'cinnamon twists', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'baja blast', 'diet pepsi']"
5826,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['mexican pizza', 'chicken quesadilla']","['mug root beer', 'iced tea']"
7894,DISCOUNT-50%,Static Facebook ad,True,"['beefy 5 layer burrito', 'cheesy gordita crunch']","['mountain dew', 'iced tea']"
6330,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['pepsi', 'diet pepsi']"
6728,DISCOUNT-20%,Instagram photo ad,False,['nachos bellgrande'],['brisk']
2106,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy bean and rice burrito']","['pepsi', 'diet pepsi', 'baja blast']"
5636,BOGO - Baja Blast,15 sec YouTube ad,True,"['mexican pizza', 'cravings box']","['baja blast', 'baja blast']"
5590,DISCOUNT-10%,15 sec YouTube ad,True,['chicken quesadilla'],['pepsi']
102,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,"['nachos bellgrande', 'steak garlic nacho fries']","['diet pepsi', 'starry']"
7397,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['soft taco', 'crunchwrap supreme', 'spicy potato soft taco', 'nachos bellgrande']","['gatorade', 'diet pepsi', 'diet pepsi', 'diet pepsi']"
4433,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['crunchwrap supreme', 'steak garlic nacho fries', 'crunchwrap supreme', 'crunchy taco']","['starry', 'brisk', 'mountain dew', 'baja blast']"
7203,DISCOUNT-20%,15 sec YouTube ad,True,"['cinnamon twists', 'mexican pizza', 'cheesy bean and rice burrito']","['iced tea', 'baja blast', 'diet pepsi']"
3762,BOGO - Baja Blast,Instagram photo ad,True,"['spicy potato soft taco', 'beefy 5 layer burrito', 'cinnamon twists', 'cravings box', 'cravings box']","['baja blast', 'baja blast', 'iced tea', 'mountain dew', 'iced tea']"
2280,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cinnamon twists', 'cinnamon twists', 'spicy potato soft taco', 'cravings box', 'spicy potato soft taco', 'cheesy bean and rice burrito', 'chicken quesadilla', 'soft taco']","['mountain dew', 'baja blast']"
5373,DISCOUNT-10%,Static Facebook ad,True,"['crunchwrap supreme', 'mexican pizza', 'crunchy taco']","['gatorade', 'iced tea', 'gatorade']"
1135,DISCOUNT-20%,Instagram photo ad,False,"['cinnamon twists', 'cheesy gordita crunch']","['diet pepsi', 'gatorade']"
5764,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande']","['gatorade', 'gatorade', 'iced tea']"
1123,DISCOUNT-20%,15 sec YouTube ad,True,"['spicy potato soft taco', 'cravings box', 'chalupa supreme']","['gatorade', 'mug root beer', 'starry']"
3486,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco', 'cheesy gordita crunch', 'spicy potato soft taco', 'mexican pizza', 'cheesy gordita crunch', 'spicy potato soft taco']","['baja blast', 'baja blast', 'mountain dew', 'brisk', 'baja blast', 'gatorade', 'iced tea', 'baja blast']"
1118,BOGO - Garlic Steak Nacho Fries,Newspaper ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['starry', 'mug root beer']"
2258,DISCOUNT-5%,Static Facebook ad,False,['cheesy bean and rice burrito'],['gatorade']
1156,DISCOUNT-20%,Static Facebook ad,False,"['cinnamon twists', 'crunchy taco', 'cravings box', 'nachos bellgrande']","['brisk', 'mountain dew', 'diet pepsi', 'pepsi']"
2755,BOGO - Baja Blast,Instagram photo ad,True,"['nachos bellgrande', 'mexican pizza']","['baja blast', 'baja blast']"
8049,DISCOUNT-50%,Static Facebook ad,True,"['spicy potato soft taco', 'nachos bellgrande', 'steak garlic nacho fries']","['mug root beer', 'iced tea', 'diet pepsi']"
8758,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'pepsi']"
7931,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,"['cravings box', 'chicken quesadilla', 'crunchwrap supreme', 'cheesy gordita crunch', 'chicken quesadilla']","['brisk', 'baja blast', 'diet pepsi', 'diet pepsi', 'starry']"
2896,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,['crunchwrap supreme'],['pepsi']
9837,DISCOUNT-50%,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito']","['gatorade', 'pepsi']"
5784,DISCOUNT-10%,Static Facebook ad,False,"['nachos bellgrande', 'cheesy gordita crunch']","['brisk', 'brisk']"
2923,DISCOUNT-50%,Static Facebook ad,True,"['soft taco', 'crunchy taco', 'crunchwrap supreme', 'beefy 5 layer burrito', 'crunchy taco']","['gatorade', 'iced tea', 'gatorade', 'starry', 'starry']"
3893,BOGO - Garlic Steak Nacho Fries,Newspaper ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box', 'crunchwrap supreme', 'nachos bellgrande', 'beefy 5 layer burrito', 'chicken quesadilla']","['baja blast', 'brisk', 'pepsi', 'baja blast', 'baja blast', 'baja blast', 'pepsi']"
3048,DISCOUNT-10%,15 sec YouTube ad,True,"['cinnamon twists', 'crunchwrap supreme', 'steak garlic nacho fries']","['diet pepsi', 'starry', 'baja blast']"
1043,DISCOUNT-50%,15 sec TikTok ad,True,"['chalupa supreme', 'chalupa supreme']","['pepsi', 'baja blast']"
2793,DISCOUNT-50%,15 sec YouTube ad,True,['crunchwrap supreme'],['baja blast']
1345,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['chalupa supreme', 'chicken quesadilla', 'chicken quesadilla', 'cheesy bean and rice burrito', 'cinnamon twists', 'chicken quesadilla']","['baja blast', 'iced tea', 'starry', 'mug root beer', 'mountain dew', 'starry']"
879,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco']","['mountain dew', 'iced tea', 'starry']"
1737,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchwrap supreme', 'cravings box']","['brisk', 'starry']"
8169,DISCOUNT-20%,30 sec Hulu commercial,False,"['beefy 5 layer burrito', 'cheesy gordita crunch']","['diet pepsi', 'brisk']"
5767,DISCOUNT-5%,15 sec YouTube ad,True,"['chicken quesadilla', 'chalupa supreme']","['mountain dew', 'diet pepsi']"
2499,DISCOUNT-10%,15 sec YouTube ad,True,"['soft taco', 'chicken quesadilla']","['mountain dew', 'starry']"
1601,BOGO - Baja Blast,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'nachos bellgrande', 'nachos bellgrande']","['baja blast', 'baja blast', 'pepsi', 'starry']"
4096,DISCOUNT-50%,15 sec YouTube ad,False,"['cinnamon twists', 'steak garlic nacho fries']","['mug root beer', 'diet pepsi']"
1284,DISCOUNT-10%,Static Facebook ad,False,['cinnamon twists'],['mountain dew']
6624,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,False,['spicy potato soft taco'],['iced tea']
6740,DISCOUNT-20%,30 sec Hulu commercial,False,"['nachos bellgrande', 'spicy potato soft taco', 'beefy 5 layer burrito', 'nachos bellgrande']","['mountain dew', 'mug root beer', 'mug root beer', 'baja blast']"
6115,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,False,"['soft taco', 'chalupa supreme', 'nachos bellgrande']","['mug root beer', 'brisk', 'iced tea']"
9090,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'steak garlic nacho fries', 'chalupa supreme']","['brisk', 'brisk', 'gatorade', 'pepsi', 'brisk']"
9282,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'crunchy taco', 'spicy potato soft taco', 'chicken quesadilla']","['baja blast', 'iced tea', 'diet pepsi', 'iced tea']"
9621,DISCOUNT-5%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'mexican pizza']","['mug root beer', 'brisk']"
8176,DISCOUNT-20%,15 sec YouTube ad,True,"['nachos bellgrande', 'cheesy bean and rice burrito', 'chicken quesadilla']","['mug root beer', 'starry', 'pepsi']"
7878,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'chalupa supreme', 'crunchwrap supreme', 'crunchy taco', 'crunchwrap supreme', 'soft taco', 'steak garlic nacho fries', 'cheesy bean and rice burrito']",['gatorade']
2759,BOGO - Baja Blast,Instagram photo ad,True,"['nachos bellgrande', 'crunchwrap supreme', 'mexican pizza']","['baja blast', 'baja blast', 'mug root beer']"
6891,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['crunchy taco', 'cheesy bean and rice burrito', 'nachos bellgrande', 'crunchwrap supreme']","['pepsi', 'baja blast', 'iced tea', 'gatorade']"
2709,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['chicken quesadilla', 'nachos bellgrande', 'crunchwrap supreme']","['pepsi', 'diet pepsi', 'iced tea']"
6412,BOGO - Baja Blast,15 sec YouTube ad,False,"['cravings box', 'chalupa supreme', 'nachos bellgrande', 'beefy 5 layer burrito']","['starry', 'pepsi', 'brisk', 'mug root beer']"
932,DISCOUNT-10%,15 sec TikTok ad,False,['cheesy gordita crunch'],['mountain dew']
7753,DISCOUNT-5%,Instagram photo ad,True,['cheesy gordita crunch'],['pepsi']
2298,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,['nachos bellgrande'],['baja blast']
390,BOGO - Baja Blast,Static Facebook ad,True,"['soft taco', 'crunchy taco', 'mexican pizza', 'cinnamon twists', 'mexican pizza', 'nachos bellgrande', 'steak garlic nacho fries', 'spicy potato soft taco']","['baja blast', 'baja blast', 'brisk', 'gatorade', 'diet pepsi', 'diet pepsi', 'gatorade', 'mountain dew']"
2493,DISCOUNT-50%,Static Facebook ad,True,"['mexican pizza', 'mexican pizza', 'beefy 5 layer burrito', 'nachos bellgrande']","['mountain dew', 'gatorade', 'mug root beer', 'iced tea']"
6260,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box', 'nachos bellgrande', 'cravings box']","['mountain dew', 'mug root beer', 'mountain dew', 'pepsi', 'starry']"
1704,BOGO - Baja Blast,15 sec YouTube ad,True,['steak garlic nacho fries'],"['baja blast', 'baja blast']"
8749,DISCOUNT-50%,15 sec YouTube ad,True,"['chalupa supreme', 'steak garlic nacho fries']","['gatorade', 'baja blast']"
1732,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,['cinnamon twists'],['iced tea']
7889,DISCOUNT-5%,30 sec Hulu commercial,False,"['crunchy taco', 'soft taco', 'beefy 5 layer burrito', 'mexican pizza']","['starry', 'diet pepsi', 'starry', 'diet pepsi']"
425,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,"['cinnamon twists', 'mexican pizza']","['baja blast', 'gatorade']"
3894,DISCOUNT-50%,15 sec TikTok ad,True,"['nachos bellgrande', 'soft taco']","['gatorade', 'iced tea']"
329,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists', 'crunchy taco']","['baja blast', 'starry', 'baja blast', 'gatorade']"
9830,DISCOUNT-10%,Newspaper ad,False,"['cravings box', 'crunchwrap supreme', 'mexican pizza', 'cheesy gordita crunch', 'nachos bellgrande', 'soft taco']","['gatorade', 'mug root beer', 'mountain dew', 'gatorade', 'starry', 'baja blast']"
173,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['soft taco', 'cravings box', 'crunchy taco', 'beefy 5 layer burrito', 'spicy potato soft taco', 'crunchwrap supreme', 'chicken quesadilla']","['baja blast', 'starry', 'brisk', 'mountain dew', 'pepsi', 'pepsi', 'starry']"
8858,BOGO - Baja Blast,15 sec YouTube ad,True,"['nachos bellgrande', 'steak garlic nacho fries']","['baja blast', 'baja blast']"
634,DISCOUNT-5%,30 sec cable TV ad,False,"['cravings box', 'beefy 5 layer burrito', 'beefy 5 layer burrito', 'steak garlic nacho fries', 'chicken quesadilla', 'cinnamon twists', 'beefy 5 layer burrito', 'chicken quesadilla']","['starry', 'brisk', 'brisk', 'brisk', 'gatorade', 'starry', 'pepsi', 'diet pepsi']"
442,DISCOUNT-20%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'mexican pizza']","['starry', 'mountain dew']"
7291,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['cheesy gordita crunch', 'cravings box', 'cheesy gordita crunch', 'crunchwrap supreme', 'spicy potato soft taco', 'cravings box', 'cheesy bean and rice burrito', 'mexican pizza']","['diet pepsi', 'pepsi', 'pepsi', 'mountain dew', 'starry', 'mug root beer', 'pepsi', 'starry']"
3050,DISCOUNT-50%,Instagram photo ad,True,"['chicken quesadilla', 'chalupa supreme']","['gatorade', 'mug root beer']"
9054,BOGO - Garlic Steak Nacho Fries,30 sec cable TV ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande']","['mug root beer', 'baja blast', 'mountain dew']"
2606,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,False,['cheesy bean and rice burrito'],['baja blast']
8856,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'nachos bellgrande']","['iced tea', 'mountain dew']"
3879,DISCOUNT-50%,Static Facebook ad,True,"['chalupa supreme', 'spicy potato soft taco', 'nachos bellgrande', 'spicy potato soft taco', 'spicy potato soft taco']","['baja blast', 'pepsi', 'mug root beer', 'diet pepsi', 'pepsi']"
8767,DISCOUNT-50%,Instagram photo ad,True,"['cravings box', 'steak garlic nacho fries', 'cravings box', 'chalupa supreme']","['starry', 'diet pepsi', 'brisk', 'mountain dew']"
9264,BOGO - Baja Blast,Newspaper ad,False,"['nachos bellgrande', 'chicken quesadilla', 'soft taco', 'beefy 5 layer burrito', 'cinnamon twists', 'steak garlic nacho fries', 'nachos bellgrande']","['baja blast', 'gatorade', 'baja blast', 'mountain dew', 'diet pepsi', 'baja blast', 'mountain dew']"
5525,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chalupa supreme', 'cheesy bean and rice burrito', 'chicken quesadilla', 'spicy potato soft taco', 'crunchwrap supreme', 'cheesy gordita crunch', 'chicken quesadilla', 'cravings box']",['baja blast']
9289,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['beefy 5 layer burrito', 'spicy potato soft taco']","['starry', 'starry']"
1512,DISCOUNT-10%,30 sec Hulu commercial,False,"['chicken quesadilla', 'beefy 5 layer burrito', 'spicy potato soft taco', 'chalupa supreme']","['pepsi', 'gatorade', 'diet pepsi', 'iced tea']"
3010,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['spicy potato soft taco', 'beefy 5 layer burrito']","['gatorade', 'gatorade']"
2071,DISCOUNT-20%,Instagram photo ad,False,"['cravings box', 'soft taco', 'nachos bellgrande', 'crunchy taco', 'cravings box', 'cheesy gordita crunch', 'chalupa supreme']","['brisk', 'starry', 'brisk', 'baja blast', 'pepsi', 'starry', 'mug root beer']"
5896,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,"['cinnamon twists', 'cinnamon twists', 'cheesy bean and rice burrito', 'chalupa supreme']","['baja blast', 'iced tea', 'diet pepsi', 'baja blast']"
3558,DISCOUNT-5%,Instagram photo ad,False,"['spicy potato soft taco', 'steak garlic nacho fries']","['pepsi', 'baja blast']"
4666,DISCOUNT-20%,30 sec Hulu commercial,False,"['mexican pizza', 'crunchwrap supreme']","['mug root beer', 'diet pepsi']"
