customer_id,state,sex,age,occupation,family_size,income
7335,PA,M,42.0,Government,5,92926
3980,MI,M,42.0,Government,2,83739
2060,NM,F,48.0,Food Service,4,42508
7607,NE,F,29.0,Other,2,53923
288,WV,F,40.0,Retail,3,42705
8300,NC,F,37.0,Education,2,65820
5847,FL,F,65.0,Retired,3,0
3633,WV,F,45.0,Government,1,105823
2485,DE,M,52.0,Government,1,109517
4158,NJ,F,47.0,Government,0,108848
5232,NC,M,40.0,Retail,1,45211
6984,NY,M,36.0,Government,1,75807
6734,MI,M,38.0,Education,4,67926
8680,OH,F,39.0,Education,5,60667
2003,NY,M,57.0,Food Service,0,48535
1364,MS,F,41.0,Unemployed,2,0
2288,WY,F,36.0,Retail,2,40072
6399,AR,F,36.0,Government,4,71353
8651,RI,F,23.0,Food Service,0,31188
8442,MA,M,47.0,Food Service,2,40353
8329,UT,M,35.0,Education,2,57298
4437,NV,M,23.0,Student,0,13636
946,FL,M,65.0,Retired,6,0
6014,TX,F,24.0,Student,2,13719
4067,FL,M,64.0,Government,4,139860
6866,NM,F,36.0,Government,4,76574
6358,FL,F,67.0,Retired,7,0
4081,TX,F,26.0,Government,2,55248
7834,FL,M,64.0,Retail,4,63516
9,OH,F,42.0,Government,0,93007
5914,MI,M,59.0,Healthcare,4,238046
5144,CA,F,25.0,Unemployed,1,0
1774,MI,F,24.0,Student,1,14689
1879,MS,F,35.0,Government,1,73430
7219,NM,M,49.0,Other,1,76100
4987,CA,F,36.0,Government,5,76665
2763,IN,M,46.0,Education,1,71771
1717,AZ,M,43.0,Retail,1,43422
5523,IL,F,63.0,Retail,2,55095
910,IN,F,44.0,Government,2,99540
7640,TX,M,31.0,Healthcare,4,90370
4939,IN,M,42.0,Government,2,88704
3685,GA,F,55.0,Other,1,84944
4149,CA,M,23.0,Government,1,56597
9234,IL,F,36.0,IT,3,139294
5332,KY,M,39.0,Retail,2,42754
2954,CA,F,25.0,Healthcare,1,77930
1554,PA,M,51.0,IT,3,239804
52,CA,M,24.0,Food Service,1,30303
7005,FL,F,66.0,Retired,5,0
1000,CT,M,43.0,Government,1,91298
6609,NC,M,48.0,Unemployed,1,0
8986,CA,M,30.0,Education,2,57867
5054,TX,F,36.0,Other,2,53623
6757,NJ,M,29.0,Other,3,52867
4024,TN,F,43.0,Healthcare,0,127146
1445,IL,F,25.0,Education,0,43496
7185,HI,M,44.0,Retail,1,48318
8537,CA,M,29.0,Retail,2,34006
118,IL,M,33.0,Healthcare,0,99985
1953,WV,M,53.0,Government,2,113399
2233,CO,F,35.0,Healthcare,3,109870
3572,TX,F,35.0,Retail,2,39914
6661,MA,M,31.0,Government,1,70958
1010,ND,F,54.0,Government,2,127726
5916,TX,F,21.0,Other,4,42981
3796,NY,M,46.0,Retail,0,45169
6613,MO,F,29.0,Food Service,1,28294
6748,PA,M,30.0,Healthcare,2,82966
6671,MT,F,36.0,Government,0,82156
6291,MI,F,33.0,Government,4,67692
9655,AZ,F,31.0,Unemployed,1,0
2376,MA,F,52.0,Food Service,0,39404
4154,WI,M,39.0,Government,0,81151
7959,GA,F,49.0,Retail,2,48083
7946,OH,F,40.0,Retail,1,43074
3174,MI,M,54.0,Other,0,92084
8643,AL,F,32.0,Healthcare,0,90594
8400,AZ,F,45.0,Government,1,93685
351,TN,M,36.0,Retail,2,37072
975,AL,M,53.0,Food Service,3,40900
6427,CA,M,30.0,Retail,3,32501
680,TX,M,23.0,Student,1,15335
6181,GA,F,31.0,Unemployed,2,0
5975,FL,M,68.0,Retired,8,0
5240,CO,M,60.0,Government,5,149201
3154,OH,M,40.0,Government,4,79615
2689,CA,M,21.0,IT,0,67969
8028,FL,M,60.0,Healthcare,2,257281
1425,FL,M,64.0,IT,5,250000
223,VT,F,52.0,Government,1,109350
9585,KS,F,35.0,Retail,4,41865
4665,OH,F,20.0,Healthcare,1,62354
1768,FL,M,67.0,Retired,2,0
4735,NY,M,42.0,Government,0,81496
4637,PA,M,38.0,Retail,0,38571
9753,PA,F,33.0,Healthcare,3,91516
4156,CA,F,27.0,Education,0,47960
3831,MN,F,50.0,IT,3,216732
8868,NJ,M,58.0,Retail,4,51643
4234,MI,F,58.0,Government,3,140642
1231,TX,F,25.0,Food Service,3,30191
8510,ND,M,52.0,IT,4,224933
4864,FL,M,67.0,Retired,2,0
5380,NH,M,31.0,Healthcare,4,86522
776,NM,M,43.0,IT,0,154504
9830,PA,M,62.0,Healthcare,5,260806
256,MI,M,35.0,Food Service,0,36941
4121,HI,M,39.0,Government,3,88798
434,DE,F,29.0,Healthcare,3,90778
5063,CA,F,29.0,IT,0,105320
3793,OH,M,47.0,Retail,0,44505
1251,FL,M,59.0,Retail,2,59683
5081,CA,M,31.0,Food Service,4,29681
8772,NY,M,35.0,Education,1,54645
5827,WV,F,39.0,Retail,0,44077
8654,CA,F,34.0,Government,2,69785
678,ND,F,29.0,Retail,1,35974
8540,ME,M,42.0,Healthcare,4,139086
1189,ID,F,31.0,Unemployed,3,0
816,WV,F,48.0,Government,0,105284
5589,CO,M,40.0,Healthcare,6,115976
3270,NY,M,27.0,Government,0,63624
9302,TX,M,24.0,Retail,2,32890
2895,AL,M,36.0,Retail,3,42685
5079,TX,F,31.0,Food Service,2,33045
9611,WY,M,39.0,Government,0,76492
7622,FL,M,63.0,Government,8,165633
657,CA,F,28.0,Retail,2,32208
4208,NE,F,32.0,IT,3,108074
5188,ME,F,33.0,Healthcare,1,94314
5273,OH,F,34.0,Government,3,73093
6838,FL,F,63.0,IT,1,250000
2245,MI,F,42.0,IT,1,167901
4058,ID,M,50.0,Government,1,109868
3955,NH,M,38.0,Food Service,3,34921
1598,IN,F,38.0,Education,3,65169
1583,MS,F,40.0,Retail,2,38976
2743,WV,F,45.0,Government,0,90259
7813,MO,M,41.0,Government,3,79331
4161,VA,F,30.0,Retail,2,36753
2129,IA,M,41.0,Unemployed,3,0
6201,NM,F,37.0,Education,3,61621
9811,AZ,M,59.0,Retail,1,55159
2222,ID,F,24.0,Other,0,48718
144,AL,M,43.0,IT,1,178424
9387,WV,F,52.0,Government,0,114682
5753,NC,M,36.0,Retail,6,41701
9109,MT,F,41.0,IT,0,172663
7444,AR,F,51.0,Food Service,0,46226
9798,IN,F,45.0,Healthcare,1,157516
7475,NC,F,40.0,Government,2,94183
4633,CA,F,26.0,Food Service,2,32506
7650,GA,M,67.0,Retired,6,0
1440,CA,F,20.0,IT,1,75377
3451,DE,F,27.0,Healthcare,1,79086
4275,IL,M,35.0,Healthcare,3,95780
5789,CA,F,31.0,Government,1,62041
2553,AK,F,38.0,Healthcare,2,105057
2649,OK,M,38.0,Education,2,56307
3787,TX,M,26.0,Healthcare,0,77743
4909,ID,M,48.0,Retail,4,45462
5244,SD,F,52.0,Government,6,112936
3576,WA,M,31.0,Government,2,62247
7129,AR,M,26.0,Food Service,0,30716
4422,IL,M,31.0,Other,3,49463
7448,CA,M,28.0,Government,1,65185
8486,WA,F,40.0,Government,0,85364
4452,FL,M,66.0,Retired,0,0
4789,PA,M,50.0,IT,3,228411
9100,IL,M,44.0,Government,2,100197
6922,IL,M,42.0,Other,1,69696
9047,NY,F,28.0,Education,1,52445
4594,OH,F,42.0,Retail,3,46192
5404,TN,M,41.0,Retail,0,42284
6455,PA,M,52.0,Government,1,106201
7700,GA,M,48.0,IT,2,215174
2518,NC,F,41.0,Healthcare,1,130052
1013,VT,F,37.0,Government,0,74321
2420,TX,F,26.0,Retail,0,31927
2726,NC,F,24.0,Student,1,14946
2790,HI,F,27.0,Government,3,67386
2725,OH,F,40.0,Government,1,83910
5428,CA,M,25.0,Food Service,1,26832
3612,VA,F,51.0,Retail,2,52125
26,GA,M,58.0,Food Service,1,45345
7135,GA,M,44.0,Healthcare,2,130516
8730,CA,M,19.0,Student,0,13897
629,AK,F,27.0,Government,1,63493
4921,IL,M,38.0,Retail,2,40378
1226,ND,M,41.0,Other,0,71358
867,RI,M,42.0,Other,2,70355
49,VT,M,46.0,Retail,3,50257
6192,IN,M,43.0,IT,0,155334
480,IN,M,48.0,Unemployed,1,0
2044,CO,F,24.0,Student,0,14941
9226,MI,F,42.0,Healthcare,3,124238
4973,IN,F,42.0,Education,0,65430
9220,WY,F,39.0,Retail,3,39909
272,ME,M,32.0,Healthcare,3,88304
9330,NY,F,32.0,Other,1,52036
452,TX,F,29.0,Government,2,69491
6816,CA,M,36.0,Healthcare,2,99731
4793,CA,M,26.0,Education,0,52124
903,ND,M,38.0,Government,1,77704
4475,PA,M,58.0,Healthcare,3,205503
4022,CO,F,44.0,Government,3,88574
779,FL,M,65.0,Retired,3,0
8640,CA,M,35.0,Education,1,57405
1228,IL,M,26.0,Retail,0,33554
5690,VT,M,44.0,Unemployed,3,0
7029,MI,F,27.0,Retail,0,36411
4627,NC,F,44.0,Education,3,66487
1920,AL,F,25.0,Education,1,46398
6852,PA,F,40.0,IT,0,157360
985,OK,F,43.0,Government,1,98190
6763,FL,M,63.0,Education,4,99351
7833,MS,M,50.0,Healthcare,1,179107
150,TX,M,28.0,Education,1,47073
8889,AL,M,27.0,Government,1,56893
4527,IN,F,29.0,Retail,0,36410
3815,FL,F,68.0,Retired,5,0
4875,OH,M,53.0,Retail,5,46931
6323,NM,M,39.0,Healthcare,0,114212
7643,NE,M,47.0,Education,2,72557
6855,FL,M,66.0,Retired,3,0
3867,WA,F,35.0,Unemployed,0,0
6963,MT,F,43.0,Government,3,86204
4020,MA,F,42.0,Education,1,64558
4035,DE,F,34.0,Education,0,62433
415,IN,M,33.0,Retail,1,36630
8263,CA,F,27.0,Government,2,62684
3202,AR,F,42.0,Government,2,92094
5112,WV,M,30.0,Other,0,56947
4736,UT,F,37.0,Healthcare,2,115744
9717,NH,M,50.0,Government,2,104328
7539,CA,M,26.0,IT,1,92521
4042,CA,M,39.0,Retail,1,42057
5185,FL,M,66.0,Retired,3,0
9818,RI,M,48.0,Healthcare,0,147214
2249,NE,M,48.0,Healthcare,1,174123
5837,TX,F,20.0,IT,0,80299
4410,ND,F,32.0,Government,0,74107
8919,OH,M,33.0,Government,1,75770
9056,TX,F,30.0,Retail,1,38685
7334,MO,F,31.0,Government,1,66625
6307,NC,M,33.0,Healthcare,5,95935
372,NJ,F,38.0,Retail,3,37711
7680,AZ,M,50.0,Other,3,86137
7969,VA,F,36.0,Retail,0,40629
2643,VT,F,33.0,Government,1,65939
2236,FL,F,63.0,Food Service,1,53973
1629,AR,M,55.0,Education,4,80151
8939,AZ,F,31.0,Education,2,57272
6242,FL,M,64.0,Healthcare,4,254313
1921,CO,F,52.0,Healthcare,1,195410
6593,TX,F,29.0,Education,2,54185
3638,PA,M,51.0,Government,0,102775
3827,TX,F,31.0,Education,1,57429
5649,IL,M,44.0,Government,1,94302
1858,TX,M,19.0,Student,0,14098
5169,ME,M,42.0,IT,4,161408
4344,NY,F,21.0,Student,1,13513
5702,FL,M,63.0,Retail,4,57002
9554,GA,F,50.0,Retail,1,50097
9856,TX,M,32.0,Government,5,68438
2253,WI,F,39.0,Government,2,83116
5449,GA,M,20.0,Student,0,15543
6408,AL,F,47.0,Retail,1,42047
3086,NC,F,44.0,Retail,4,43604
2303,VA,M,58.0,Retail,2,58864
3728,TX,M,30.0,Government,1,67443
3490,IL,M,41.0,Healthcare,4,118594
8381,MN,M,23.0,Food Service,1,31225
3345,AZ,F,39.0,Government,1,91635
2350,CA,M,28.0,Government,0,58305
3532,TX,M,35.0,Healthcare,3,98880
4956,AZ,M,23.0,Student,0,14264
8641,MI,M,37.0,Retail,1,43249
3826,CA,F,34.0,IT,3,124850
7610,WA,M,26.0,Healthcare,0,77277
3251,TX,F,25.0,IT,2,87031
6945,CA,F,29.0,Unemployed,2,0
3634,ND,F,39.0,Food Service,0,33496
1293,IL,M,46.0,Government,2,100809
2156,CA,F,23.0,Student,2,14222
9587,FL,F,57.0,Other,2,86078
6789,ME,M,41.0,Government,1,93018
3635,IL,F,30.0,Healthcare,1,94092
4853,VA,M,45.0,Government,6,93940
1777,LA,F,36.0,Government,1,79168
8159,CO,M,46.0,Retail,1,46829
2498,CA,F,23.0,Student,1,14861
2929,CA,F,32.0,Education,0,58086
9801,MT,M,45.0,Retail,4,41491
2517,LA,M,32.0,Unemployed,1,0
4043,MT,F,46.0,Food Service,1,42395
1356,TX,M,29.0,Education,1,49584
2769,RI,F,51.0,Government,4,113516
3800,MS,F,25.0,Healthcare,0,65787
9966,HI,M,36.0,Unemployed,1,0
9197,AZ,M,42.0,Retail,6,41563
9267,CA,F,31.0,Other,2,58342
3842,MS,M,47.0,IT,6,188290
3482,PA,M,28.0,Healthcare,0,80733
3141,OH,F,41.0,Government,2,87610
6680,GA,F,25.0,Healthcare,1,77421
7824,TX,M,24.0,Student,1,14443
9962,OH,F,39.0,Food Service,1,34506
9424,FL,F,61.0,Retail,3,52878
7355,WA,F,40.0,Education,4,65470
6319,NJ,F,33.0,Other,3,52732
9696,IA,M,27.0,Government,1,63290
6355,MO,M,45.0,Retail,2,49072
5994,CA,F,28.0,Retail,1,33950
5274,IN,F,39.0,IT,4,158754
9427,IL,M,20.0,Student,1,16083
7521,OK,F,20.0,Student,0,14738
5016,CA,F,23.0,Unemployed,0,0
5220,AR,F,29.0,Healthcare,3,88908
1834,FL,F,57.0,Food Service,1,46740
9209,CT,M,32.0,Retail,2,40288
5693,NV,M,34.0,Government,0,74112
1152,AK,F,40.0,Retail,2,41859
3440,MI,M,29.0,Government,2,62651
638,OR,F,33.0,Healthcare,2,103098
6779,MA,F,27.0,Government,1,58955
9537,CA,M,27.0,Food Service,2,30843
8091,MI,F,36.0,Education,2,58752
2988,RI,F,36.0,Other,0,54663
2936,LA,F,58.0,Government,0,128805
814,OH,F,53.0,Food Service,2,47668
8659,DE,M,20.0,Student,2,14816
2714,CA,F,20.0,Other,0,41447
719,FL,M,59.0,Unemployed,2,0
1862,FL,F,69.0,Retired,7,0
5968,VA,M,47.0,IT,3,218840
1324,VT,F,37.0,Retail,3,39115
3869,NJ,M,38.0,Food Service,4,37407
5721,OR,F,34.0,Retail,1,40012
3908,AK,M,36.0,Retail,2,37167
3732,MS,F,36.0,Unemployed,1,0
6185,KY,F,42.0,Other,5,60342
7938,NC,M,33.0,IT,2,107565
9683,FL,M,69.0,Retired,10,0
6498,OH,M,29.0,Other,0,51418
7945,WA,F,34.0,Food Service,5,36626
344,WY,M,29.0,Food Service,1,32455
4490,AZ,F,49.0,Retail,0,49896
9457,NC,F,32.0,Retail,4,37637
788,VA,M,34.0,Government,1,66749
9117,MI,M,63.0,Government,3,155063
1503,OH,M,28.0,Food Service,4,31216
519,MI,M,49.0,Government,0,113739
8796,CA,M,32.0,Other,2,58468
1420,CA,M,22.0,Government,2,55102
9106,TX,F,39.0,Retail,1,42296
4395,RI,F,32.0,Education,1,54334
1779,CA,F,28.0,Other,3,49038
8444,MS,M,50.0,Education,3,72963
8438,OH,M,37.0,Food Service,1,33665
6083,VA,M,52.0,Food Service,5,45040
7706,CA,F,29.0,Government,2,67315
1892,WV,M,38.0,Healthcare,4,106908
1868,IN,F,40.0,Unemployed,2,0
4983,TX,F,23.0,Student,1,15392
2556,KY,M,40.0,Retail,2,43053
9110,MN,M,38.0,Retail,3,40193
6570,CA,F,35.0,Government,2,71265
9035,WY,M,26.0,Unemployed,1,0
6207,SC,F,32.0,Retail,3,33552
1588,RI,F,24.0,Retail,1,32365
898,NH,F,37.0,Retail,1,43487
8130,RI,F,30.0,Government,2,70023
8544,UT,F,45.0,Government,2,97434
5857,CA,M,21.0,Retail,0,31834
5752,MI,F,36.0,Retail,2,39118
7385,TX,M,24.0,Student,3,15420
4367,IN,M,54.0,Other,2,86077
7356,MI,M,43.0,Government,0,101198
6089,FL,M,67.0,Retired,9,0
6923,AL,F,28.0,Government,3,66301
1793,TX,M,26.0,IT,0,79951
885,RI,M,19.0,Student,1,15455
3588,RI,M,41.0,Retail,2,44027
136,TX,M,25.0,Other,1,47561
4707,OH,F,37.0,Education,0,58255
1194,TX,F,33.0,Government,4,77466
9335,IL,F,55.0,Retail,0,57315
4625,VT,F,49.0,IT,1,234623
5261,IL,M,44.0,Government,2,101054
2215,CA,M,33.0,Retail,1,39222
3877,IL,M,42.0,Food Service,0,36270
3602,FL,F,64.0,Government,9,142098
3891,RI,M,42.0,Food Service,1,37395
5293,IL,F,41.0,Other,0,60020
9733,KY,F,27.0,Healthcare,1,75475
1637,FL,F,66.0,Retired,3,0
695,TX,M,23.0,Government,1,59368
2296,RI,M,50.0,Government,1,112137
9955,TX,M,28.0,Food Service,0,29005
517,SC,F,50.0,Healthcare,3,166397
9905,FL,M,65.0,Retired,5,0
5954,ID,M,56.0,Retail,5,57336
1430,NH,F,55.0,Unemployed,3,0
4968,TX,M,24.0,Student,0,14972
6065,MN,F,36.0,Government,4,78676
9993,NV,F,32.0,Government,1,67982
745,MD,M,37.0,Government,3,82219
6951,KY,F,18.0,Retail,0,30783
6324,OK,F,44.0,Government,1,96549
9416,LA,F,27.0,Government,3,61481
6914,CA,M,31.0,Government,1,66483
1272,DE,M,57.0,Retail,1,55729
3642,AL,F,32.0,Education,1,57886
8935,NC,F,38.0,Retail,1,43750
8746,CA,F,27.0,Retail,2,36937
1754,IN,F,53.0,Food Service,2,46265
3995,OK,F,44.0,Other,2,69318
2628,UT,F,50.0,Education,1,80383
2670,NY,M,33.0,Retail,1,39462
3022,MT,F,20.0,Student,1,14839
3561,NY,F,60.0,IT,0,250000
3446,NY,F,29.0,Unemployed,2,0
3547,KY,F,32.0,Healthcare,0,82644
7953,LA,M,44.0,IT,0,181869
2403,MN,F,35.0,Healthcare,1,101373
2355,FL,F,65.0,Retired,1,0
6841,NV,M,47.0,Retail,0,49937
7642,CA,F,27.0,Government,1,68346
4458,NH,F,55.0,Retail,1,52024
4116,TX,F,28.0,Education,2,47432
7075,TX,F,27.0,Other,1,53569
6655,NM,M,37.0,Government,2,80574
8768,OK,M,52.0,Government,2,115237
4297,TX,M,21.0,Retail,0,32091
2967,IN,M,21.0,Retail,4,31837
1205,NM,M,52.0,Education,0,82078
2920,FL,F,66.0,Retired,3,0
3430,IN,F,38.0,Retail,1,44242
3567,WV,F,30.0,Other,3,57859
2160,UT,F,26.0,Food Service,0,27445
267,FL,F,65.0,Retired,2,0
2843,OK,M,31.0,Unemployed,1,0
6458,NJ,M,32.0,Retail,5,36844
4060,CA,M,30.0,Healthcare,2,78184
236,NY,F,62.0,Other,0,103011
2447,CA,F,22.0,Retail,1,30435
4099,NC,F,50.0,Government,0,109224
5795,TN,M,39.0,Retail,2,43841
8697,MO,F,52.0,Government,1,112173
9901,WI,F,38.0,Healthcare,0,120843
1319,AK,F,30.0,Unemployed,1,0
1521,CA,M,23.0,Retail,0,32615
5554,OH,F,21.0,Retail,3,31789
9325,TX,M,26.0,Food Service,2,28293
9894,CA,M,18.0,Retail,1,30536
5593,OK,F,30.0,Healthcare,1,79332
3363,NV,M,28.0,Government,0,58791
7035,MS,F,39.0,Education,1,59500
6493,SD,M,58.0,Unemployed,2,0
7682,WV,F,44.0,Food Service,1,38262
8307,PA,F,42.0,Education,2,64567
1153,NE,M,35.0,Retail,4,39644
8429,IL,F,51.0,Healthcare,0,188107
6960,FL,M,51.0,Healthcare,6,188053
5477,RI,M,32.0,Government,1,75952
1621,LA,F,41.0,Food Service,0,34907
654,NY,F,55.0,Education,2,87932
2948,TX,F,25.0,Government,1,59304
6050,NC,F,33.0,Government,3,74429
6339,TX,F,21.0,Student,1,16375
9588,AR,M,36.0,Government,2,84091
5320,WA,F,28.0,Government,0,67580
5651,MI,F,27.0,Retail,2,33014
7574,MA,F,46.0,Retail,5,48150
9815,OH,F,30.0,Government,1,64453
5418,WY,M,45.0,Other,0,73577
2473,MD,F,52.0,Other,3,75416
7034,CA,F,31.0,Government,0,74809
2180,CO,F,40.0,Government,2,93605
4976,KS,M,33.0,Food Service,5,31607
5710,CA,M,26.0,Government,0,66546
7057,OH,M,40.0,Government,2,87251
2501,MS,F,34.0,Government,3,78916
3326,MT,M,49.0,Healthcare,1,171866
5594,FL,M,64.0,IT,3,250000
8972,KS,M,28.0,Retail,0,35999
9494,OH,M,43.0,IT,3,180366
9125,CA,F,28.0,IT,1,92179
8610,IL,F,43.0,Retail,2,45821
2951,TX,F,29.0,Unemployed,1,0
3788,OH,M,45.0,IT,3,200306
3537,FL,F,60.0,Retail,3,53221
2968,NM,M,43.0,Government,0,85346
1345,MO,F,43.0,Government,5,88812
3988,GA,F,27.0,Healthcare,2,80583
3704,CA,F,28.0,Government,1,58319
5728,TX,M,21.0,Healthcare,2,61286
1348,PA,F,27.0,Healthcare,1,81894
559,CA,F,28.0,Food Service,2,32965
4053,CA,M,29.0,Retail,3,33646
2701,RI,F,44.0,Healthcare,3,145694
5194,NY,F,52.0,Education,1,83792
6474,CT,F,35.0,Food Service,1,31365
6664,OH,F,42.0,Retail,0,46168
6956,FL,M,63.0,Healthcare,3,279358
370,DE,F,51.0,Unemployed,3,0
8228,GA,M,48.0,Healthcare,6,168248
9534,TX,M,32.0,Healthcare,2,93503
3502,MI,M,40.0,Retail,3,43106
639,SC,M,53.0,Retail,2,48632
2336,IN,M,33.0,Government,3,65261
2758,OH,F,44.0,Food Service,0,35530
3110,FL,F,62.0,Other,6,107784
9138,TX,F,28.0,Retail,1,37215
6833,TX,F,27.0,Retail,1,32320
9097,GA,F,50.0,Other,2,77269
1393,TX,M,24.0,Food Service,1,27786
1504,FL,F,61.0,Retail,0,58784
1650,FL,F,65.0,Retired,3,0
5776,GA,M,28.0,IT,2,103067
8912,TN,M,27.0,Education,0,46572
8160,CA,M,19.0,Student,1,13550
1723,TX,M,34.0,Government,2,74857
9656,FL,M,54.0,Retail,3,47608
9122,SC,F,51.0,Retail,3,49995
6740,RI,F,48.0,Retail,3,42596
7310,NV,F,43.0,Other,0,68947
4731,OH,M,42.0,Government,4,96480
9797,CA,F,30.0,Food Service,3,32604
9568,NY,M,42.0,Healthcare,1,130218
9865,FL,M,67.0,Retired,3,0
6298,NC,F,27.0,Government,0,67231
8752,NY,F,43.0,Government,1,87750
949,SC,M,27.0,Healthcare,2,77687
9215,CA,M,33.0,Retail,1,34934
1114,CA,F,28.0,Other,1,47107
7559,SC,M,55.0,Government,4,129542
3331,WY,M,34.0,Retail,3,38362
9770,TX,F,29.0,Healthcare,1,80588
2370,NY,M,46.0,Government,3,97794
2870,NC,M,40.0,Healthcare,4,115991
5746,NC,M,37.0,Retail,0,38462
9527,OR,M,32.0,Healthcare,3,82831
7994,CA,M,31.0,Other,4,58971
5600,CA,F,25.0,Healthcare,0,73006
3135,FL,F,67.0,Retired,4,0
7939,NH,F,37.0,Government,1,83451
2534,TX,F,36.0,Government,1,76072
1197,PA,M,44.0,Retail,3,42337
4943,MI,M,49.0,Retail,3,47985
8572,WI,M,44.0,Healthcare,3,132681
5467,HI,M,32.0,Food Service,1,32703
9999,MI,F,37.0,Food Service,2,33227
4135,KS,M,36.0,Healthcare,5,96656
9079,TX,F,27.0,Retail,1,37710
8404,IN,M,47.0,Other,0,80287
3139,IL,M,41.0,Retail,1,43802
1419,IL,M,58.0,Government,1,133875
652,MD,M,35.0,Healthcare,3,103719
5413,GA,M,66.0,Retired,3,0
6839,CA,M,23.0,Government,1,56732
7730,MI,F,27.0,Retail,1,37831
5863,GA,F,23.0,Healthcare,1,72856
6836,MN,F,42.0,Other,1,65050
479,OH,F,33.0,IT,3,107668
1908,TX,F,32.0,Government,0,73795
7088,AL,M,41.0,Education,0,59511
3577,TX,M,32.0,Retail,2,40686
8625,NE,F,54.0,Government,1,129961
683,NC,F,33.0,Healthcare,0,91059
8290,DE,F,48.0,Healthcare,1,150824
7596,UT,M,28.0,Other,2,51437
3436,NH,M,44.0,Education,3,72659
2858,FL,F,65.0,Retired,9,0
7342,AR,F,31.0,Retail,2,36064
3960,TX,M,26.0,Government,1,60808
6663,TX,F,21.0,Student,2,14017
9159,ME,M,33.0,Retail,1,39902
7678,OH,M,43.0,Retail,1,42853
7372,MS,M,42.0,Retail,4,44875
6896,NH,M,35.0,Retail,0,39760
6285,CO,M,43.0,Education,3,67765
4734,NH,M,34.0,IT,2,126369
307,ME,F,27.0,Retail,0,34050
7489,GA,M,46.0,Unemployed,3,0
9987,ID,M,46.0,Healthcare,3,160326
5496,GA,F,52.0,Retail,3,50564
3306,DE,F,55.0,Healthcare,3,196870
4499,ME,M,48.0,Retail,6,51436
6614,CT,M,43.0,Retail,0,42694
1139,NV,M,35.0,Government,5,72074
3486,FL,M,59.0,Education,7,89369
9238,SC,M,54.0,Education,3,92877
3283,IL,F,34.0,Government,1,77595
3222,CA,F,25.0,Education,0,49644
6950,GA,M,29.0,Education,2,54486
7998,TX,F,33.0,Government,5,67666
3890,VT,M,44.0,Other,4,72573
646,ME,F,24.0,Retail,4,36028
9590,GA,F,36.0,Retail,3,40760
536,CA,M,24.0,Student,3,16094
9259,MA,F,48.0,Retail,1,50838
6791,CA,F,21.0,Retail,1,34971
8418,TX,M,18.0,Retail,1,30447
6865,PA,F,34.0,Government,2,68797
595,MI,M,35.0,IT,1,121850
3806,GA,F,36.0,Other,4,62532
5809,VT,M,28.0,Unemployed,1,0
4596,NY,F,24.0,IT,0,76666
918,TX,F,31.0,Government,1,69107
1456,AR,F,39.0,Other,0,67960
4684,OH,F,52.0,Healthcare,3,194322
5848,NC,M,57.0,Government,1,143209
6790,CA,F,27.0,Healthcare,1,78539
4621,ME,M,32.0,Unemployed,3,0
5036,ME,M,36.0,Government,0,79077
6108,MN,F,56.0,Retail,1,53897
8074,DE,M,43.0,Retail,1,47537
5937,FL,M,57.0,Unemployed,4,0
2412,LA,F,21.0,Student,1,13915
8242,CA,M,21.0,Student,1,15308
5328,VT,F,45.0,Retail,3,43280
5935,CA,M,27.0,Healthcare,0,78071
8478,IL,M,34.0,Retail,2,40285
7196,ME,M,33.0,Retail,2,36085
4049,CA,M,21.0,Student,1,14830
283,NC,M,45.0,Food Service,1,37106
314,AL,F,38.0,Government,0,85264
8844,UT,M,35.0,Other,2,60642
8461,NE,M,33.0,Education,1,58660
1049,OH,F,26.0,IT,1,93078
7120,FL,F,62.0,Food Service,8,50413
1109,VT,M,20.0,Student,2,16374
1039,WA,F,38.0,Healthcare,1,122698
6327,CA,M,23.0,Student,1,14722
2690,AK,M,37.0,Retail,1,42372
9149,AR,F,38.0,Healthcare,3,105713
6094,FL,F,59.0,Retail,1,52282
7742,CA,M,36.0,Government,0,73746
7531,WI,F,25.0,Retail,0,33404
4963,AL,M,33.0,Government,2,69090
2797,CA,M,22.0,Education,1,47658
181,GA,M,38.0,Retail,0,42917
3745,NH,F,42.0,Government,1,98679
858,IL,F,43.0,Retail,1,46242
421,WA,M,43.0,Food Service,2,39228
4687,DE,M,46.0,Other,1,67949
3445,TX,F,28.0,Food Service,3,29764
5217,OH,M,36.0,Retail,1,39638
5884,AR,M,34.0,Government,9,68162
8808,CA,F,33.0,Government,0,66603
281,MI,M,47.0,Government,2,100214
5206,CT,F,46.0,Retail,0,49887
1155,IL,M,34.0,Other,3,56947
3069,CT,F,31.0,Retail,1,34196
5961,AR,F,39.0,Retail,3,39824
8860,MI,M,52.0,Healthcare,2,178085
1163,TX,F,24.0,Government,1,59358
9242,VA,F,43.0,Government,3,99255
51,IL,F,40.0,Food Service,1,35112
5621,WV,M,24.0,Student,2,16034
9836,KS,F,39.0,IT,2,133444
1107,SC,M,39.0,Government,4,86746
9661,IL,M,42.0,Government,1,87731
6648,TX,F,33.0,Food Service,4,32632
8422,CA,M,22.0,Healthcare,0,63248
6851,CO,F,18.0,Retail,2,32598
6076,AL,M,58.0,Government,1,125165
4756,NH,F,36.0,Education,2,62886
7513,TX,F,19.0,Student,0,14596
9324,TX,M,24.0,Student,2,15772
